analysis	response	model	term	estimate	std_error	statistic	p_value	rate_ratio	rate_ratio_low95	rate_ratio_high95
all_branches	gain_count	Negative_binomial	(Intercept)	-6.61767474735784	0.582882968138225	-11.3533506880382	7.13740717010918e-30	0.00133653511703555	0.00042640312134636	0.0041892895001072
all_branches	gain_count	Negative_binomial	diet_binaryPlant_dominant	1.58531003026518	0.716933034124657	2.21123864406775	0.027019315642508	4.88080434103268	1.19736257449691	19.8956034895718
all_branches	gain_count	Negative_binomial	starting_CN_z	1.65226084549919	0.167727370083006	9.850871951796	6.79518683105656e-23	5.21876532165754	3.75660340776111	7.25003640955737
