analysis	response	model	term	estimate	std_error	statistic	p_value	rate_ratio	rate_ratio_low95	rate_ratio_high95
stable_diet_branches	loss_count	Poisson	(Intercept)	-5.49161682468715	0.289302736847092	-18.9822498208501	2.39133398839258e-80	0.00412117556632745	0.00233755401532626	0.00726575212257666
stable_diet_branches	loss_count	Poisson	diet_binaryPlant_dominant	1.26719028910355	0.356674627970209	3.55279066614571	0.000381167655551703	3.55086163848702	1.76492468534458	7.14399797361159
stable_diet_branches	loss_count	Poisson	starting_CN_z	0.383439825891452	0.071577728548464	5.35697113707417	8.46286332552665e-08	1.46732325492334	1.27525668247488	1.68831699847316
